"","code","jarCode","name","municipality","ecoActCode","ecoActName","month","avgWage","numInsured","tax"
"4175",876418,301637743,"UAB AUTO BALTIKA","Šiaulių r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,2,NA
"4176",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",1022.02,7,1708.1
"4177",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",1022.02,7,1708.1
"4178",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",988.8,7,1651.55
"4179",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",896.24,7,1494.4
"4180",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",1022.02,7,1708.1
"4181",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",1023.72,7,1710.87
"4182",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",1026.44,7,1714.67
"4183",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",940.68,7,1569.9
"4184",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",991.01,7,1655.29
"4185",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",999.4,7,1669.6
"4186",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",926.03,7,1544.91
"4187",590531,301638585,"UAB DRUSKANA","Druskininkų sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",1022.02,7,1708.1
"4188",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",701.1,4,609.23
"4189",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",846.85,4,733.31
"4190",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",631.22,4,554.79
"4191",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,1,NA
"4192",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,3,NA
"4193",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,3,NA
"4194",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,3,NA
"4195",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,3,NA
"4196",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",728.83,4,620.09
"4197",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",851.85,4,724.75
"4198",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",851.85,4,724.75
"4199",936807,301638642,"UAB GELSVITA","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",846.1,4,719.86
"4200",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,1,NA
"4201",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,1,NA
"4202",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,1,NA
"4203",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,1,NA
"4204",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,1,NA
"4205",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,1,NA
"4206",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,1,NA
"4207",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,1,NA
"4208",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,1,NA
"4209",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,1,NA
"4210",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,1,NA
"4211",1001317,301673077,"UAB INFERO","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,1,NA
"4212",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,2,NA
"4213",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,2,NA
"4214",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,2,NA
"4215",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,2,NA
"4216",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,2,NA
"4217",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,2,NA
"4218",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,2,NA
"4219",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,2,NA
"4220",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,2,NA
"4221",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,2,NA
"4222",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,2,NA
"4223",199399,301674631,"UAB TRANSTEKA","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,2,NA
"4224",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",48.36,4,45.63
"4225",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",44.33,4,41.78
"4226",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",29.64,4,27.87
"4227",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,3,NA
"4228",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",39.06,4,36.66
"4229",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",46.5,4,43.83
"4230",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",50.22,4,47.31
"4231",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",46.5,4,43.83
"4232",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",50.22,4,47.31
"4233",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",39.06,4,36.59
"4234",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",39.06,4,36.78
"4235",899829,301675548,"UAB IGTISOS PASLAUGOS","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",48.36,4,45.51
"4236",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,2,NA
"4237",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,2,NA
"4238",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,2,NA
"4239",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,1,NA
"4240",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,1,NA
"4241",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,2,NA
"4242",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,2,NA
"4243",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,2,NA
"4244",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,2,NA
"4245",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,2,NA
"4246",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,2,NA
"4247",899836,301676632,"UAB AUTOTAJA","Šiaulių m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,2,NA
"4248",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,2,NA
"4249",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,2,NA
"4250",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,2,NA
"4251",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,2,NA
"4252",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,2,NA
"4253",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,2,NA
"4254",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,2,NA
"4255",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,2,NA
"4256",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,2,NA
"4257",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,2,NA
"4258",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,2,NA
"4259",1065036,301693838,"UAB VYTA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,2,NA
"4260",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,3,NA
"4261",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,3,NA
"4262",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,3,NA
"4263",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,3,NA
"4264",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,3,NA
"4265",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,3,NA
"4266",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,3,NA
"4267",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,3,NA
"4268",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,3,NA
"4269",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,3,NA
"4270",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,3,NA
"4271",199471,301707782,"UŽDAROJI AKCINĖ BENDROVĖ AB TURTAS","Panevėžio m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,3,NA
"4272",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,1,NA
"4273",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,1,NA
"4274",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,1,NA
"4275",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,1,NA
"4276",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,1,NA
"4277",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,1,NA
"4278",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,1,NA
"4279",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,1,NA
"4280",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,1,NA
"4281",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,1,NA
"4282",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,1,NA
"4283",1100024,301731573,"EUGENIJAUS KIREILIO INDIVIDUALI ĮMONĖ","Pasvalio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,1,NA
"4284",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",606.54,9,1292.28
"4285",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",603.71,9,1286.79
"4286",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",619.35,9,1323.21
"4287",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",543.03,7,904.18
"4288",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",552.46,7,911.2
"4289",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",585.93,7,968.08
"4290",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",592.57,7,978.1
"4291",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",593.88,7,980.3
"4292",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",579.7,7,955.93
"4293",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",591.84,7,976.86
"4294",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",574.94,7,951.7
"4295",1060110,301732547,"UAB ANRE","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",559.34,7,928.41
"4296",984900,301732586,"UAB ""RIDESA""","Klaipėdos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",468.35,5,519.44
"4297",984900,301732586,"UAB ""RIDESA""","Klaipėdos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",367.09,4,317.08
"4298",984900,301732586,"UAB ""RIDESA""","Klaipėdos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,2,NA
"4299",984900,301732586,"UAB ""RIDESA""","Klaipėdos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,2,NA
"4300",984900,301732586,"UAB ""RIDESA""","Klaipėdos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,2,NA
"4301",984900,301732586,"UAB ""RIDESA""","Klaipėdos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,2,NA
"4302",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",695.26,12,1955.67
"4303",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",793.35,12,2241
"4304",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",535.91,12,1507.97
"4305",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",446.98,9,952.48
"4306",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",596.94,12,1676.65
"4307",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",662.2,12,1870.3
"4308",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",613.86,13,1866.57
"4309",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",751.67,12,2107.24
"4310",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",715.59,13,2175.84
"4311",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",772.48,13,2355.3
"4312",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",753.44,13,2301.87
"4313",1040167,301733204,"UAB DAINER","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",651.34,13,1993.09
"4314",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,3,NA
"4315",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,3,NA
"4316",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,3,NA
"4317",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,3,NA
"4318",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,3,NA
"4319",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,3,NA
"4320",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,3,NA
"4321",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,3,NA
"4322",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,3,NA
"4323",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,3,NA
"4324",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,3,NA
"4325",617050,301734441,"UAB BERAUTA","Rokiškio r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,3,NA
"4326",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,1,NA
"4327",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,1,NA
"4328",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,1,NA
"4329",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,1,NA
"4330",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,1,NA
"4331",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,2,NA
"4332",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,2,NA
"4333",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,2,NA
"4334",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,2,NA
"4335",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,2,NA
"4336",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,2,NA
"4337",1065150,301736677,"UAB AUKSELA","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,1,NA
"4338",1021403,301742267,"UAB ARCANUS","Jonavos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,1,NA
"4339",1021403,301742267,"UAB ARCANUS","Jonavos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,1,NA
"4340",1021403,301742267,"UAB ARCANUS","Jonavos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,1,NA
"4341",1021403,301742267,"UAB ARCANUS","Jonavos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,1,NA
